Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
Ord_3336,Prod_4,SHP_4629,Cust_1197,3092215,0.09,7,0.35
Ord_3336,Prod_2,SHP_4629,Cust_1197,34336,0.08,6,0.56
Ord_3337,Prod_2,SHP_4630,Cust_1187,247799,0,30,0.59
Ord_3337,Prod_13,SHP_4630,Cust_1187,4883,0.06,23,0.57
Ord_3338,Prod_6,SHP_4631,Cust_1218,29776,0.07,50,0.36
Ord_3339,Prod_1,SHP_4632,Cust_1180,25741,0.09,43,0.68
Ord_334,Prod_8,SHP_446,Cust_126,26694,0.09,10,0.04
Ord_334,Prod_5,SHP_447,Cust_126,11385,0.06,26,0.49
Ord_3340,Prod_11,SHP_5230,Cust_1322,904126,0.01,31,0.78
Ord_3340,Prod_16,SHP_4633,Cust_1233,24143,0.01,35,0.58
Ord_3340,Prod_13,SHP_5229,Cust_1322,16304,0.08,29,0.38
Ord_3341,Prod_4,SHP_4635,Cust_1192,5544295,0.03,30,0.58
Ord_3341,Prod_6,SHP_4634,Cust_1192,9432,0.06,14,0.37
Ord_3342,Prod_12,SHP_4636,Cust_1202,15327,0.08,45,0.38
Ord_3343,Prod_9,SHP_4637,Cust_1188,67178,0.01,47,0.38
Ord_3343,Prod_5,SHP_4638,Cust_1188,26209,0.01,12,0.49
Ord_3344,Prod_3,SHP_4639,Cust_1187,110764,0.06,28,0.37
Ord_3345,Prod_6,SHP_4640,Cust_1232,111991,0.08,25,0.37
Ord_3346,Prod_2,SHP_4641,Cust_1193,353456,0.03,12,0.52
Ord_3346,Prod_6,SHP_4641,Cust_1193,15527,0.01,32,0.38
Ord_3347,Prod_6,SHP_4642,Cust_1193,22133,0,29,0.37
Ord_3348,Prod_4,SHP_4643,Cust_1234,15290565,0.06,29,0.59
Ord_3348,Prod_3,SHP_4643,Cust_1234,7407,0.04,25,0.36
Ord_3349,Prod_15,SHP_4644,Cust_1207,85503,0.08,7,
Ord_3349,Prod_8,SHP_4645,Cust_1207,19658,0.04,31,0.75
Ord_335,Prod_13,SHP_449,Cust_127,21881,0.03,36,0.56
Ord_335,Prod_12,SHP_448,Cust_127,8381,0.09,7,0.38
Ord_3350,Prod_12,SHP_4646,Cust_1235,7519,0.05,19,0.37
Ord_3351,Prod_17,SHP_6380,Cust_1562,917232,0.06,3,0.57
Ord_3351,Prod_4,SHP_4647,Cust_1198,102816,0.07,23,0.35
Ord_3352,Prod_9,SHP_4648,Cust_1208,34623,0,5,0.38
Ord_3353,Prod_8,SHP_4649,Cust_1226,24924,0.06,22,0.64
Ord_3354,Prod_1,SHP_4650,Cust_1236,13385,0.03,9,0.59
Ord_3355,Prod_8,SHP_4651,Cust_1183,782751,0.05,50,0.49
Ord_3356,Prod_6,SHP_4652,Cust_1237,7013,0.02,13,0.36
Ord_3356,Prod_16,SHP_4652,Cust_1237,5976,0.04,5,0.57
Ord_3357,Prod_8,SHP_4653,Cust_1218,19575,0.02,6,0.41
Ord_3358,Prod_4,SHP_4654,Cust_1228,1397383,0.01,46,0.82
Ord_3358,Prod_8,SHP_4655,Cust_1228,514494,0.09,22,0.51
Ord_3358,Prod_2,SHP_4654,Cust_1228,18516,0.02,3,0.57
Ord_3359,Prod_10,SHP_7245,Cust_1762,2838914,0.07,33,0.62
Ord_3359,Prod_1,SHP_4658,Cust_1177,101167,0.04,41,0.66
Ord_3359,Prod_6,SHP_4656,Cust_1177,28761,0.02,43,0.37
Ord_3359,Prod_13,SHP_4657,Cust_1177,12852,0.06,23,0.38
Ord_336,Prod_7,SHP_5721,Cust_1375,10122021,0.09,3,0.39
Ord_336,Prod_11,SHP_450,Cust_121,9502736,0.02,42,0.78
Ord_3360,Prod_13,SHP_4659,Cust_1226,3113,0.06,18,0.35
Ord_3361,Prod_11,SHP_4660,Cust_1178,720189,0.09,26,0.76
Ord_3362,Prod_15,SHP_4661,Cust_1238,31566,0.01,12,
Ord_3362,Prod_6,SHP_4662,Cust_1238,30269,0.05,47,0.39
Ord_3363,Prod_6,SHP_4663,Cust_1196,204039,0.07,50,0.36
Ord_3364,Prod_4,SHP_4664,Cust_1209,2728925,0.01,15,0.57
Ord_3365,Prod_12,SHP_4665,Cust_1197,12311,0.06,41,0.37
Ord_3366,Prod_12,SHP_4666,Cust_1327,25402,0.04,40,0.39
Ord_3366,Prod_6,SHP_4666,Cust_1208,4152,0.06,16,0.38
Ord_3367,Prod_1,SHP_4667,Cust_1184,532057,0.02,28,0.71
Ord_3368,Prod_15,SHP_4668,Cust_1190,322738,0.05,26,0.64
Ord_3368,Prod_13,SHP_4669,Cust_1190,13452,0.03,48,0.58
Ord_3369,Prod_17,SHP_4670,Cust_1207,10446,0.01,7,0.39
Ord_337,Prod_2,SHP_451,Cust_128,568625,0.04,32,0.56
Ord_337,Prod_15,SHP_452,Cust_128,79724,0.04,16,0.56
Ord_3370,Prod_5,SHP_4671,Cust_1192,11247,0,8,0.43
Ord_3371,Prod_5,SHP_4672,Cust_1239,353175,0,38,0.59
Ord_3371,Prod_17,SHP_4673,Cust_1239,5005,0.02,5,0.38
Ord_3372,Prod_6,SHP_4674,Cust_1236,8669,0,12,0.37
Ord_3373,Prod_8,SHP_4675,Cust_1238,15726,0.06,9,0.45
Ord_3374,Prod_4,SHP_4676,Cust_1237,1876375,0.03,6,0.85
Ord_3375,Prod_2,SHP_4678,Cust_1206,8536,0.09,8,0.59
Ord_3376,Prod_11,SHP_4680,Cust_1241,954104,0.06,27,0.66
Ord_3376,Prod_8,SHP_4679,Cust_1241,67175,0.07,32,0.77
Ord_3377,Prod_17,SHP_4681,Cust_1214,10352,0.08,4,0.56
Ord_3377,Prod_13,SHP_4682,Cust_1214,7417,0.01,43,0.42
Ord_3378,Prod_5,SHP_4684,Cust_1205,48013,0.04,29,0.05
Ord_3378,Prod_3,SHP_4683,Cust_1205,1138,0.07,25,0.37
Ord_3379,Prod_1,SHP_4685,Cust_1233,6692,0.01,5,0.57
Ord_338,Prod_6,SHP_453,Cust_129,9633,0.06,20,0.37
Ord_3380,Prod_6,SHP_4686,Cust_1703,23545,0.06,27,0.38
Ord_3380,Prod_6,SHP_4686,Cust_1178,16187,0.04,24,0.37
Ord_3380,Prod_3,SHP_4686,Cust_1703,7622,0.07,50,0.39
Ord_3381,Prod_4,SHP_4688,Cust_1231,1633105,0.02,9,0.81
Ord_3381,Prod_13,SHP_4687,Cust_1231,4538,0.07,26,0.56
Ord_3382,Prod_5,SHP_4689,Cust_1229,12392,0.09,9,0.46
Ord_3383,Prod_5,SHP_4690,Cust_1195,1072015,0.03,1,0.51
Ord_3384,Prod_5,SHP_4691,Cust_1233,19221,0.07,35,0.42
Ord_3385,Prod_13,SHP_4692,Cust_1193,20754,0.03,50,0.55
Ord_3385,Prod_13,SHP_4693,Cust_1193,1733,0.06,4,0.56
Ord_3386,Prod_5,SHP_4694,Cust_1197,9277,0.06,18,0.52
Ord_3387,Prod_6,SHP_4695,Cust_1187,13016,0,18,0.38
Ord_3388,Prod_4,SHP_4697,Cust_1238,9886435,0.04,17,0.59
Ord_3388,Prod_13,SHP_4696,Cust_1238,9253,0.01,25,0.59
Ord_3389,Prod_9,SHP_4698,Cust_1236,148489,0.03,41,0.04
Ord_339,Prod_12,SHP_454,Cust_124,9456,0,34,0.39
Ord_3390,Prod_1,SHP_4699,Cust_1230,58142,0.02,3,0.55
Ord_3390,Prod_12,SHP_4699,Cust_1230,24439,0.08,20,0.38
Ord_3391,Prod_6,SHP_4700,Cust_1242,17535,0.01,36,0.38
Ord_3391,Prod_6,SHP_4701,Cust_1242,5906,0,25,0.39
Ord_3392,Prod_6,SHP_4703,Cust_1175,6289,0.09,3,0.37
Ord_3392,Prod_9,SHP_4702,Cust_1175,4712,0.09,4,0.38
Ord_3393,Prod_1,SHP_4704,Cust_1243,56501,0.01,44,0.59
Ord_3394,Prod_3,SHP_4705,Cust_1179,12578,0.02,4,0.35
Ord_3394,Prod_17,SHP_4707,Cust_1179,2453,0.04,2,0.39
Ord_3394,Prod_15,SHP_4706,Cust_1179,577,0.04,16,0.58
Ord_3395,Prod_3,SHP_4708,Cust_1244,4875,0.08,11,0.39
Ord_3395,Prod_16,SHP_4709,Cust_1244,1126,0.04,30,0.83
Ord_3396,Prod_8,SHP_4710,Cust_1197,42395,0,4,0.52
Ord_3397,Prod_5,SHP_4711,Cust_1210,62023,0.06,48,0.48
Ord_3398,Prod_7,SHP_4712,Cust_1240,21374,0.06,36,0.54
Ord_3398,Prod_3,SHP_4712,Cust_1240,11866,0.05,9,0.35
Ord_3399,Prod_3,SHP_4713,Cust_1244,642718,0.09,42,0.04
Ord_3399,Prod_11,SHP_4714,Cust_1244,133073,0.06,13,0.75
Ord_34,Prod_3,SHP_46,Cust_16,5938,0.01,7,0.39
Ord_340,Prod_17,SHP_455,Cust_130,71204,0.07,45,0.49
Ord_3400,Prod_2,SHP_4715,Cust_1235,784157,0.05,21,0.57
Ord_3400,Prod_5,SHP_4715,Cust_1235,15631,0.06,21,0.42
Ord_3401,Prod_6,SHP_4716,Cust_1184,103118,0.01,48,0.38
Ord_3401,Prod_3,SHP_4716,Cust_1184,20742,0.04,40,0.36
Ord_3402,Prod_5,SHP_4717,Cust_1240,4614,0.03,36,0.52
Ord_3403,Prod_3,SHP_4718,Cust_1228,2781,0.09,10,0.35
Ord_3404,Prod_8,SHP_4719,Cust_1201,8589,0.08,5,0.48
Ord_3405,Prod_2,SHP_4720,Cust_1221,456736,0.07,13,0.57
Ord_3406,Prod_15,SHP_4721,Cust_1179,1041367,0.04,30,0.64
Ord_3406,Prod_5,SHP_4722,Cust_1179,7149,0.06,3,0.06
Ord_3407,Prod_1,SHP_4723,Cust_1187,6688,0.04,20,0.06
Ord_3408,Prod_8,SHP_4724,Cust_1235,64189,0.03,37,0.45
Ord_3409,Prod_14,SHP_4725,Cust_1244,212055,0.01,33,0.41
Ord_341,Prod_3,SHP_456,Cust_131,28321,0.08,36,0.04
Ord_341,Prod_5,SHP_456,Cust_131,458,0.04,18,0.41
Ord_3410,Prod_3,SHP_4726,Cust_1180,24092021,0.04,5,0.36
Ord_3410,Prod_6,SHP_4727,Cust_1180,17327,0.02,41,0.37
Ord_3411,Prod_1,SHP_4728,Cust_1184,60178,0.05,44,0.59
Ord_3412,Prod_1,SHP_4730,Cust_1233,619587,0.03,32,0.71
Ord_3412,Prod_5,SHP_4729,Cust_1233,6067,0.08,6,0.45
Ord_3413,Prod_11,SHP_4732,Cust_1185,70887,0.01,5,0.64
Ord_3413,Prod_12,SHP_4731,Cust_1185,29907,0.01,26,0.38
Ord_3414,Prod_2,SHP_4733,Cust_1196,216705,0.02,36,0.57
Ord_3415,Prod_5,SHP_4735,Cust_1242,23617,0.09,10,0.62
Ord_3416,Prod_3,SHP_4736,Cust_1246,15231,0.03,25,0.39
Ord_3417,Prod_15,SHP_4737,Cust_1199,358279,0,28,0.74
Ord_3418,Prod_3,SHP_4738,Cust_1247,1494,0.06,23,0.39
Ord_3419,Prod_3,SHP_4739,Cust_1216,30397,0.01,28,0.36
Ord_342,Prod_3,SHP_457,Cust_132,55785,0.05,42,0.04
Ord_3420,Prod_3,SHP_4740,Cust_1206,1626982,0.08,43,0.38
Ord_3420,Prod_11,SHP_4741,Cust_1206,500087,0.04,41,0.63
Ord_3420,Prod_3,SHP_4740,Cust_1206,87659,0.05,46,0.37
Ord_3421,Prod_17,SHP_4742,Cust_1233,2330012,0.06,9,0.57
Ord_3422,Prod_6,SHP_4743,Cust_1207,33137,0.03,36,0.04
Ord_3422,Prod_13,SHP_4744,Cust_1207,7803,0.05,26,0.58
Ord_3423,Prod_12,SHP_4745,Cust_1230,11104,0.08,40,0.39
Ord_3424,Prod_13,SHP_4746,Cust_1248,10355,0.03,15,0.48
Ord_3425,Prod_16,SHP_4747,Cust_1199,30112,0,40,0.58
Ord_3426,Prod_3,SHP_4748,Cust_1175,187609,0.02,42,0.39
Ord_3426,Prod_6,SHP_4748,Cust_1175,14526,0.05,19,0.38
Ord_3427,Prod_14,SHP_4749,Cust_1220,194618,0.06,43,0.38
Ord_3427,Prod_13,SHP_4750,Cust_1220,31385,0.03,14,0.59
Ord_3428,Prod_11,SHP_4753,Cust_1222,49849,0.01,3,0.69
Ord_3428,Prod_13,SHP_4752,Cust_1222,23476,0.04,11,0.59
Ord_3428,Prod_9,SHP_4751,Cust_1222,3568,0.01,3,0.35
Ord_3429,Prod_1,SHP_4754,Cust_1184,606905,0.05,40,0.59
Ord_343,Prod_17,SHP_458,Cust_133,426194,0.02,37,0.04
Ord_3430,Prod_6,SHP_4755,Cust_1236,3418,0.06,9,0.39
Ord_3431,Prod_3,SHP_4756,Cust_1241,19435,0,27,0.35
Ord_3432,Prod_4,SHP_4758,Cust_1233,333965,0.01,30,0.58
Ord_3432,Prod_8,SHP_4757,Cust_1233,41383,0.08,43,0.41
Ord_3433,Prod_8,SHP_4759,Cust_1180,360107,0.04,50,0.65
Ord_3434,Prod_6,SHP_4760,Cust_1200,46848,0.07,43,0.36
Ord_3434,Prod_13,SHP_4761,Cust_1200,28414,0.05,23,0.59
Ord_3435,Prod_8,SHP_4762,Cust_1227,1987,0.01,32,0.71
Ord_3436,Prod_5,SHP_4763,Cust_1249,95133,0,44,0.47
Ord_3437,Prod_4,SHP_4764,Cust_1182,2015945,0.04,11,0.37
Ord_3437,Prod_3,SHP_4764,Cust_1182,31383,0.08,36,0.39
Ord_3437,Prod_2,SHP_4764,Cust_1182,1572,0,1,0.59
Ord_3438,Prod_7,SHP_4766,Cust_1233,6177,0.04,37,0.37
Ord_3438,Prod_13,SHP_4765,Cust_1233,5254,0.08,28,0.44
Ord_3439,Prod_2,SHP_7155,Cust_1727,936273,0,39,0.59
Ord_3439,Prod_12,SHP_7156,Cust_1727,12533,0.06,37,0.37
Ord_3439,Prod_7,SHP_4767,Cust_1250,9965,0.01,37,0.39
Ord_344,Prod_4,SHP_459,Cust_134,20713395,0.06,38,0.56
Ord_3440,Prod_7,SHP_4768,Cust_1200,1415,0.01,10,0.37
Ord_3441,Prod_3,SHP_4769,Cust_1246,203198,0.05,17,0.35
Ord_3441,Prod_3,SHP_4770,Cust_1246,13194,0.04,24,0.37
Ord_3441,Prod_3,SHP_4769,Cust_1246,8574,0.03,18,0.37
Ord_3442,Prod_4,SHP_4772,Cust_1241,59750495,0.06,47,0.58
Ord_3442,Prod_17,SHP_4772,Cust_1241,72052,0.01,44,0.04
Ord_3442,Prod_1,SHP_4771,Cust_1241,52853,0.05,43,0.58
Ord_3443,Prod_9,SHP_4773,Cust_1246,384917,0.06,46,0.38
Ord_3444,Prod_8,SHP_4774,Cust_1241,120835,0,28,0.55
Ord_3445,Prod_6,SHP_4775,Cust_1229,6997,0.01,12,0.36
Ord_3446,Prod_10,SHP_4776,Cust_1251,19948,0.08,1,0.66
Ord_3447,Prod_11,SHP_4779,Cust_1231,650246,0.09,12,0.66
Ord_3447,Prod_3,SHP_4778,Cust_1231,28248,0.08,39,0.39
Ord_3447,Prod_3,SHP_4777,Cust_1231,9258,0.01,37,0.39
Ord_3448,Prod_5,SHP_4780,Cust_1210,124352,0.08,47,0.49
Ord_3449,Prod_5,SHP_4781,Cust_1226,193258,0.01,34,0.63
Ord_345,Prod_8,SHP_460,Cust_135,22291,0.05,14,0.37
Ord_3450,Prod_15,SHP_4782,Cust_1250,60157,0.09,10,0.07
Ord_3450,Prod_8,SHP_4783,Cust_1250,15742,0.05,9,0.45
Ord_3451,Prod_3,SHP_4784,Cust_1215,29966,0.08,30,0.39
Ord_3452,Prod_3,SHP_4785,Cust_1183,37557,0.02,7,0.39
Ord_3452,Prod_6,SHP_4786,Cust_1183,8197,0.07,15,0.38
Ord_3453,Prod_3,SHP_4787,Cust_1228,6367,0.01,27,0.39
Ord_3454,Prod_1,SHP_4788,Cust_1199,191276,0.03,17,0.78
Ord_3454,Prod_6,SHP_4788,Cust_1199,24061,0.05,35,0.37
Ord_3454,Prod_3,SHP_4788,Cust_1199,14294,0.03,17,0.36
Ord_3455,Prod_8,SHP_4789,Cust_1179,159189,0.02,46,0.76
Ord_3455,Prod_8,SHP_4790,Cust_1179,22007,0.01,44,0.66
Ord_3456,Prod_8,SHP_4791,Cust_1193,31939,0.03,37,0.61
Ord_3457,Prod_4,SHP_4792,Cust_1217,23793285,0.09,26,0.58
Ord_3458,Prod_10,SHP_4793,Cust_1193,434698,0.05,42,0.62
Ord_3459,Prod_3,SHP_4794,Cust_1241,14576,0,26,0.37
Ord_346,Prod_1,SHP_461,Cust_136,163498,0.09,12,0.73
Ord_3460,Prod_15,SHP_4795,Cust_1185,975748,0.07,36,0.77
Ord_3461,Prod_6,SHP_4796,Cust_1219,8791,0.05,13,0.37
Ord_3462,Prod_15,SHP_4797,Cust_1183,582401,0.01,41,0.74
Ord_3463,Prod_4,SHP_4798,Cust_1207,11871525,0.03,15,0.56
Ord_3464,Prod_9,SHP_4799,Cust_1221,41411,0.08,49,0.38
Ord_3465,Prod_4,SHP_4800,Cust_1196,47997885,0.09,39,0.55
Ord_3466,Prod_6,SHP_4801,Cust_1209,12242,0.08,17,0.37
Ord_3467,Prod_3,SHP_4802,Cust_1231,30576,0.01,31,0.39
Ord_3467,Prod_8,SHP_4802,Cust_1231,2548,0.06,3,0.52
Ord_3468,Prod_2,SHP_4803,Cust_1207,40997,0.07,13,0.59
Ord_3469,Prod_8,SHP_4804,Cust_1223,145778,0.04,28,0.45
Ord_347,Prod_13,SHP_462,Cust_137,20411,0.06,50,0.56
Ord_3470,Prod_17,SHP_4805,Cust_1203,56154,0.07,46,0.38
Ord_3471,Prod_6,SHP_4806,Cust_1187,169203,0.01,33,0.36
Ord_3472,Prod_4,SHP_4808,Cust_1189,13917645,0.08,8,0.56
Ord_3473,Prod_17,SHP_4809,Cust_1210,970437,0.03,5,0.38
Ord_3473,Prod_6,SHP_4810,Cust_1210,21194,0.05,31,0.37
Ord_3474,Prod_3,SHP_6631,Cust_1649,26492,0.05,38,0.39
Ord_3474,Prod_6,SHP_4811,Cust_1217,14288,0.08,22,0.38
Ord_3475,Prod_1,SHP_4812,Cust_1251,87601,0.07,8,0.78
Ord_3476,Prod_3,SHP_4813,Cust_1227,10594,0.07,7,0.38
Ord_3477,Prod_1,SHP_4814,Cust_1188,133708,0.01,29,0.83
Ord_3478,Prod_17,SHP_4815,Cust_1252,83919,0,44,0.04
Ord_3479,Prod_3,SHP_4816,Cust_1222,86739,0.01,23,0.38
Ord_348,Prod_1,SHP_463,Cust_138,30582,0.05,1,0.08
Ord_348,Prod_2,SHP_463,Cust_138,10384,0.01,18,0.56
Ord_3480,Prod_15,SHP_4818,Cust_1184,133318,0.07,26,0.56
Ord_3480,Prod_9,SHP_4817,Cust_1184,15589,0.01,17,0.37
Ord_3480,Prod_13,SHP_4819,Cust_1184,11727,0.01,19,0.49
Ord_3481,Prod_12,SHP_4820,Cust_1222,16755,0.03,44,0.37
Ord_3482,Prod_8,SHP_4821,Cust_1232,25489,0.09,10,0.75
Ord_3483,Prod_17,SHP_4823,Cust_1236,1085483,0.08,43,0.56
Ord_3483,Prod_6,SHP_4822,Cust_1236,47011,0.08,25,0.38
Ord_3483,Prod_13,SHP_4822,Cust_1236,5123,0.01,19,0.58
Ord_3484,Prod_1,SHP_4825,Cust_1253,499263,0.07,38,0.73
Ord_3484,Prod_12,SHP_4824,Cust_1253,19551,0.03,37,0.39
Ord_3485,Prod_4,SHP_4826,Cust_1203,950555,0.01,2,0.83
Ord_3486,Prod_13,SHP_4827,Cust_1227,6797,0.06,29,0.41
Ord_3487,Prod_7,SHP_4828,Cust_1191,15062021,0.09,5,0.52
Ord_3487,Prod_4,SHP_4829,Cust_1191,631499,0.09,6,0.57
Ord_3488,Prod_5,SHP_4830,Cust_1188,6385,0.04,5,0.55
Ord_3489,Prod_13,SHP_4831,Cust_1226,14771,0.05,36,0.52
Ord_349,Prod_3,SHP_464,Cust_139,744129,0.01,46,0.04
Ord_3490,Prod_3,SHP_4832,Cust_1195,116375,0.05,18,0.36
Ord_3491,Prod_5,SHP_4833,Cust_1205,254473,0.02,45,0.64
Ord_3492,Prod_15,SHP_4834,Cust_1210,428113,0.05,34,0.74
Ord_3493,Prod_6,SHP_4835,Cust_1254,177987,0.01,43,0.36
Ord_3494,Prod_3,SHP_4837,Cust_1248,11863,0.05,7,0.36
Ord_3494,Prod_7,SHP_4836,Cust_1248,11502,0,28,0.39
Ord_3495,Prod_8,SHP_4838,Cust_1248,70585,0.04,17,0.54
Ord_3495,Prod_8,SHP_4839,Cust_1248,3213,0,37,0.77
Ord_3496,Prod_5,SHP_4840,Cust_1211,22741,0.06,11,0.49
Ord_3496,Prod_5,SHP_4841,Cust_1211,8744,0.08,50,0.41
Ord_3497,Prod_13,SHP_4842,Cust_1177,42409,0.01,35,0.58
Ord_3497,Prod_12,SHP_4842,Cust_1177,4075,0.03,15,0.39
Ord_3498,Prod_4,SHP_4845,Cust_1175,27105055,0.03,46,0.58
Ord_3498,Prod_7,SHP_4844,Cust_1175,6403,0.09,26,0.39
Ord_3498,Prod_5,SHP_4843,Cust_1175,5332,0.07,10,0.54
Ord_3499,Prod_13,SHP_4847,Cust_1223,8692,0.03,2,0.41
Ord_3499,Prod_12,SHP_4846,Cust_1223,8629,0.02,17,0.39
Ord_35,Prod_8,SHP_47,Cust_3,128537,0.01,42,0.42
Ord_350,Prod_12,SHP_465,Cust_139,5545,0.01,17,0.37
Ord_3500,Prod_4,SHP_4849,Cust_1255,19784345,0.09,38,0.55
Ord_3500,Prod_2,SHP_4848,Cust_1255,171788,0.05,28,0.56
Ord_3501,Prod_6,SHP_4850,Cust_1188,2932,0.08,2,0.37
Ord_3502,Prod_6,SHP_4851,Cust_1232,56666,0.01,29,0.37
Ord_3503,Prod_11,SHP_4853,Cust_1245,88651,0,39,0.68
Ord_3503,Prod_12,SHP_4852,Cust_1245,13483,0.07,49,0.38
Ord_3504,Prod_11,SHP_4854,Cust_1191,1034873,0.09,47,0.68
Ord_3505,Prod_8,SHP_4855,Cust_1214,125897,0.01,41,0.75
Ord_3506,Prod_4,SHP_4857,Cust_1647,995724,0.05,11,0.57
Ord_3506,Prod_5,SHP_4856,Cust_395,83053,0.01,41,0.46
Ord_3506,Prod_1,SHP_4857,Cust_395,7993,0,2,0.67
Ord_3507,Prod_4,SHP_4858,Cust_1179,1689137,0.07,16,0.57
Ord_3507,Prod_8,SHP_4858,Cust_1179,79984,0.08,26,0.64
Ord_3508,Prod_7,SHP_4859,Cust_1184,4223,0.01,23,0.83
Ord_3509,Prod_4,SHP_4860,Cust_1211,40087275,0,38,0.58
Ord_351,Prod_15,SHP_466,Cust_134,489693,0.04,37,
Ord_3510,Prod_13,SHP_4861,Cust_1256,1101994,0.01,1,0.52
Ord_3511,Prod_8,SHP_4863,Cust_1191,97906,0.07,27,0.75
Ord_3511,Prod_3,SHP_4862,Cust_1191,20543,0,28,0.36
Ord_3512,Prod_6,SHP_4864,Cust_1182,33255,0.01,48,0.35
Ord_3513,Prod_5,SHP_4865,Cust_1209,46636,0.07,20,0.62
Ord_3514,Prod_12,SHP_4866,Cust_1236,13036,0.02,43,0.36
Ord_3515,Prod_13,SHP_4868,Cust_1250,14805,0.08,7,0.59
Ord_3515,Prod_8,SHP_4867,Cust_1250,4524,0.01,8,0.64
Ord_3516,Prod_6,SHP_4869,Cust_1195,141983,0.07,46,0.04
Ord_3517,Prod_6,SHP_4870,Cust_1257,16382,0.01,31,0.36
Ord_3517,Prod_3,SHP_4870,Cust_1257,15462,0.04,27,0.39
Ord_3518,Prod_5,SHP_4871,Cust_1235,47913,0.05,24,0.44
Ord_3519,Prod_8,SHP_4872,Cust_1241,171887,0.02,40,0.44
Ord_352,Prod_9,SHP_467,Cust_135,43368,0.07,42,0.36
Ord_3520,Prod_17,SHP_4873,Cust_1212,11931,0.09,6,0.37
Ord_3521,Prod_17,SHP_4874,Cust_1226,100834,0.09,45,0.38
Ord_3522,Prod_17,SHP_4875,Cust_1216,5343,0.05,1,0.59
Ord_3523,Prod_6,SHP_4876,Cust_1239,1704,0.02,25,0.37
Ord_3524,Prod_2,SHP_4877,Cust_1181,90599,0.07,50,0.57
Ord_3524,Prod_8,SHP_4878,Cust_1181,36817,0,41,0.74
Ord_3524,Prod_6,SHP_4880,Cust_1181,16839,0.03,25,0.36
Ord_3524,Prod_6,SHP_4879,Cust_1181,1446,0.06,3,0.36
Ord_3525,Prod_15,SHP_4882,Cust_1259,130953,0.06,6,0.57
Ord_3525,Prod_1,SHP_4883,Cust_1259,80637,0.01,48,0.58
Ord_3526,Prod_5,SHP_4884,Cust_1260,390865,0.06,39,0.79
Ord_3527,Prod_6,SHP_4885,Cust_1260,4125,0.02,5,0.37
Ord_3528,Prod_8,SHP_4886,Cust_1259,29489,0.09,4,0.67
Ord_3528,Prod_6,SHP_4887,Cust_1259,24657,0.06,50,0.38
Ord_3529,Prod_15,SHP_4889,Cust_1261,384172,0.03,15,0.55
Ord_3529,Prod_3,SHP_4888,Cust_1261,200412,0.01,5,0.35
Ord_353,Prod_8,SHP_468,Cust_134,71729,0.01,24,0.05
Ord_3530,Prod_4,SHP_4890,Cust_1262,32063955,0.08,35,0.55
Ord_3530,Prod_4,SHP_4890,Cust_1262,2053379,0.01,47,0.35
Ord_3531,Prod_6,SHP_4891,Cust_1263,28891,0.08,25,0.38
Ord_3532,Prod_3,SHP_4892,Cust_1264,13885,0.08,19,0.39
Ord_3533,Prod_3,SHP_4893,Cust_1265,4118,0.01,5,0.36
Ord_3534,Prod_4,SHP_4894,Cust_1266,17353515,0.08,31,0.56
Ord_3535,Prod_6,SHP_4895,Cust_1267,25469,0.06,41,0.04
Ord_3536,Prod_17,SHP_4896,Cust_1263,183163,0.06,32,0.57
Ord_3537,Prod_5,SHP_4897,Cust_1268,20609,0,39,0.51
Ord_3537,Prod_6,SHP_4898,Cust_1268,12425,0.07,2,0.36
Ord_3538,Prod_3,SHP_4899,Cust_1269,32026,0.01,43,0.39
Ord_3539,Prod_8,SHP_4901,Cust_1264,80605,0.04,39,0.65
Ord_3539,Prod_2,SHP_4900,Cust_1264,9037,0.05,9,0.06
Ord_354,Prod_8,SHP_469,Cust_140,142335,0.01,36,0.77
Ord_3540,Prod_13,SHP_4902,Cust_1271,62272,0,14,0.59
Ord_3541,Prod_15,SHP_4903,Cust_1258,213022,0.09,25,0.66
Ord_3542,Prod_3,SHP_4904,Cust_1264,15105,0.09,26,0.04
Ord_3542,Prod_12,SHP_4904,Cust_1264,13304,0.04,13,0.37
Ord_3543,Prod_1,SHP_4905,Cust_1266,118411,0.07,6,0.71
Ord_3543,Prod_3,SHP_4906,Cust_1266,51422,0.02,17,0.35
Ord_3544,Prod_5,SHP_4907,Cust_1261,8242,0.07,11,0.42
Ord_3545,Prod_10,SHP_4908,Cust_1271,190771,0,25,0.06
Ord_3546,Prod_17,SHP_4909,Cust_1272,344926,0.01,46,0.04
Ord_3547,Prod_17,SHP_4911,Cust_1270,92247,0.09,8,0.36
Ord_3547,Prod_12,SHP_4910,Cust_1270,1484,0.08,3,0.39
Ord_3548,Prod_2,SHP_4913,Cust_1259,95131,0.06,13,0.41
Ord_3549,Prod_10,SHP_4914,Cust_1273,1204388,0.07,14,0.62
Ord_3549,Prod_1,SHP_4915,Cust_1273,19512,0,14,0.59
Ord_355,Prod_4,SHP_470,Cust_133,932892,0.05,30,0.35
Ord_3550,Prod_4,SHP_4916,Cust_1270,397732,0.01,21,0.83
Ord_3550,Prod_12,SHP_4916,Cust_1270,1896,0.02,37,0.39
Ord_3551,Prod_3,SHP_4918,Cust_1260,10741,0.03,24,0.35
